State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File,lat,long
ABIA,ABA NORTH,ARIARIA MARKET,01-01-09-090,OSUSU VILLAGE HALL XIII,26,152,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,25,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3103/ward/17534/pu/126741/126741-1677493481.pdf,5.1184213,7.3514398
ABIA,ABA NORTH,ARIARIA MARKET,01-01-09-091,OSUSU VILLAGE HALL XIV,27,143,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,27,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3103/ward/17534/pu/126742/126742-1677564688.pdf,5.1184213,7.3514398
ABIA,ABA NORTH,EZIAMA,01-01-01-024,ABIA POLY VII,132,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,123,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/01/pu/024/024-1677391605.pdf,5.1283001,7.3631529
ABIA,ABA NORTH,EZIAMA,01-01-01-049,EZIAMA HIGH SCH. X,65,271,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,63,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618238/result_160722_1677502885_thumb.jpg,5.1293773,7.3705639
ABIA,ABA NORTH,EZIAMA,01-01-01-050,EZIAMA HIGH SCH. XI,86,291,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,84,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618239/result_160723_1677495620_thumb.jpg,5.1293773,7.3705639
ABIA,ABA NORTH,EZIAMA,01-01-01-051,EZIAMA HIGH SCH. XII,81,316,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,2,76,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618240/result_160724_1677582528_thumb.jpg,4.8435176,7.0403527
ABIA,ABA NORTH,EZIAMA,01-01-01-054,RAILWAY QUARTERS VI,59,247,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,0,60,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618243/result_160727_1677503988_thumb.jpg,5.1237563,7.3705012
ABIA,ABA NORTH,INDUSTRIAL AREA,01-01-02-030,NGWA CULTURAL HALL V,4,10,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,9,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/02/pu/030/030-1677391391.pdf,5.1491498,7.3325015
ABIA,ABA NORTH,INDUSTRIAL AREA,01-01-02-034,OLD POST OFFICE PREM. X,0,1,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,88,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3103/ward/17527/pu/126594/126594-1677604222.pdf,5.1119828,7.3712501
ABIA,ABA NORTH,INDUSTRIAL AREA,01-01-02-035,LEVER BROTHER GATE V,5,6,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,5,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/02/pu/035/035-1677381175.pdf,5.1178355,7.3288829
ABIA,ABA NORTH,INDUSTRIAL AREA,01-01-02-036,LEVER BROTHER GATE VI,3,6,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,3,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/02/pu/036/036-1677417913.pdf,5.1206306,7.373296
ABIA,ABA NORTH,INDUSTRIAL AREA,01-01-02-039,BATA PREMISES VII,21,209,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,88,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3103/ward/17527/pu/126599/126599-1677678999.pdf,5.1157898,7.3718798
ABIA,ABA NORTH,INDUSTRIAL AREA,01-01-02-042,BATA PREMISES X,8,209,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,0,79,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/02/pu/042/042-1677418896.pdf,5.1157898,7.3718798
ABIA,ABA NORTH,OLD ABA GRA,01-01-07-025,UGWUEZI SQUARE I,8,12,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,7,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/07/pu/025/025-1677420856.pdf,5.1343118,7.3553248
